dataset,nvar,Year,Month,Prec,Tavg,Tmin,Tmax
CRU,7,2060,10,12.8273306,23.991,19.404,28.847
CRU,7,2060,11,30.32818474,26.052,20.932,31.459
CRU,7,2060,12,7.855497032,26.285,21.475,31.337
CRU,7,2061,1,59.07869202,26.052,21.581,31.194
CRU,7,2061,2,7.83796909,26.946,22.174,32.565
CRU,7,2061,3,19.69289734,27.462,22.801,32.426
CRU,7,2061,4,156.465458,26.305,22.317,30.715
CRU,7,2061,5,275.7985374,24.461,20.658,28.951
CRU,7,2061,6,79.8493101,23.633,19.758,28.16
CRU,7,2061,7,39.09187084,22.196,18.242,26.839
CRU,7,2061,8,38.1121247,22.704,18.698,27.336
CRU,7,2061,9,38.30807393,22.696,17.949,27.918
CRU,7,2061,10,29.00048563,24.181,19.382,29.268
CRU,7,2061,11,4.702781454,25.781,20.714,31.173
CRU,7,2061,12,162.0500109,25.323,21.119,30.044
CRU,7,2062,1,13.88585234,26.824,22.088,32.021
CRU,7,2062,2,3.875121584,26.809,21.919,32.555
CRU,7,2062,3,0.968780396,27.8,22.528,33.54
CRU,7,2062,4,180.8390072,27.133,22.578,32.184
CRU,7,2062,5,267.5986738,25.433,21.878,29.456
CRU,7,2062,6,78.79413887,24.004,20.239,28.612
CRU,7,2062,7,172.7658373,22.986,18.948,27.684
CRU,7,2062,8,202.6903873,23.477,19.822,27.616
CRU,7,2062,9,18.29918526,24.324,19.696,29.383
CRU,7,2062,10,21.63609551,25.519,20.815,30.491
CRU,7,2062,11,31.539184,25.662,20.859,30.699
CRU,7,2062,12,13.13235648,26.905,22.425,31.624
CRU,7,2063,1,57.78377124,26.052,21.581,31.194
CRU,7,2063,2,7.666171973,26.946,22.174,32.565
CRU,7,2063,3,19.26125708,27.462,22.801,32.426
CRU,7,2063,4,153.035958,26.305,22.317,30.715
CRU,7,2063,5,269.7534263,24.461,20.658,28.951
CRU,7,2063,6,78.09912697,23.633,19.758,28.16
CRU,7,2063,7,38.23503271,22.196,18.242,26.839
CRU,7,2063,8,37.27676122,22.704,18.698,27.336
CRU,7,2063,9,37.46841552,22.696,17.949,27.918
CRU,7,2063,10,28.3648363,24.181,19.382,29.268
CRU,7,2063,11,4.599703184,25.781,20.714,31.173
CRU,7,2063,12,158.4981055,25.323,21.119,30.044
CRU,7,2064,1,3.235317501,26.804,22.05,32.294
CRU,7,2064,2,7.481671721,27.18,22.531,32.745
CRU,7,2064,3,28.51123548,28.271,23.101,34.113
CRU,7,2064,4,199.983063,27.014,22.713,31.727
CRU,7,2064,5,245.1764044,25.485,21.889,29.643
CRU,7,2064,6,166.9221623,24.104,20.342,28.684
CRU,7,2064,7,10.51478188,23.158,18.879,28.185
CRU,7,2064,8,73.19905846,22.948,17.787,28.935
CRU,7,2064,9,13.75009938,23.686,17.59,30.425
CRU,7,2064,10,57.73019666,25.343,19.151,31.917
CRU,7,2064,11,76.83879065,26.119,19.999,32.588
CRU,7,2064,12,7.481671721,26.013,20.151,32.707
CRU,7,2065,1,5.659020628,26.714,21.621,31.849
CRU,7,2065,2,5.460458501,27.017,22.145,32.412
CRU,7,2065,3,13.99862997,26.49,21.787,31.653
CRU,7,2065,4,133.8308738,26.395,22.49,30.635
CRU,7,2065,5,90.9414543,25.014,20.961,29.457
CRU,7,2065,6,144.0568234,23.086,18.985,27.991
CRU,7,2065,7,13.50222466,23.358,19.326,28.144
CRU,7,2065,8,98.78465833,23.077,18.962,27.661
CRU,7,2065,9,53.21465012,23.796,19.379,28.57
CRU,7,2065,10,176.8195744,25.081,20.752,29.68
CRU,7,2065,11,116.8538119,25.724,21.544,29.925
CRU,7,2065,12,73.96439242,25.714,21.485,30.288
CRU,7,2066,1,30.22797706,25.243,21.132,30.275
CRU,7,2066,2,0,26.209,21.448,31.879
CRU,7,2066,3,8.302050039,27.18,22.163,32.844
CRU,7,2066,4,54.81481756,25.995,21.874,30.674
CRU,7,2066,5,268.9651339,24.823,20.964,29.287
CRU,7,2066,6,92.38691582,23.005,18.986,27.735
CRU,7,2066,7,24.26753088,22.695,18.643,27.256
CRU,7,2066,8,55.02769064,22.967,19.041,27.492
CRU,7,2066,9,47.57713291,23.796,19.685,28.432
CRU,7,2066,10,107.820214,24.863,20.718,29.281
CRU,7,2066,11,138.3675006,25.862,21.753,30.243
CRU,7,2066,12,17.34915585,26.276,22.144,30.852
CRU,7,2067,1,0.582279556,26.723,22.06,32.19
CRU,7,2067,2,6.987354674,26.609,21.797,32.213
CRU,7,2067,3,7.18144786,27.771,22.606,33.323
CRU,7,2067,4,224.9540019,26.295,21.938,30.953
CRU,7,2067,5,180.7978022,25.124,21.594,29.303
CRU,7,2067,6,110.1478827,24.004,20.303,28.261
CRU,7,2067,7,98.11410522,23.396,19.844,27.529
CRU,7,2067,8,162.5530428,23.167,19.398,27.483
CRU,7,2067,9,219.7134859,23.505,19.181,28.263
CRU,7,2067,10,222.1396507,24.682,20.488,29.14
CRU,7,2067,11,157.5066199,25.762,21.642,29.89
CRU,7,2067,12,2.620258003,24.138,20.074,28.729
CRU,7,2068,1,18.57300436,26.213,21.727,31.631
CRU,7,2068,2,5.657294432,26.651,22.038,32.216
CRU,7,2068,3,73.75831043,27.333,23.015,32.134
CRU,7,2068,4,308.0556931,25.795,21.797,30.304
CRU,7,2068,5,223.836725,24.361,20.886,28.393
CRU,7,2068,6,233.870417,23.342,19.462,27.655
CRU,7,2068,7,82.51110559,23.105,19.176,27.672
CRU,7,2068,8,41.73588911,22.776,18.677,27.246
CRU,7,2068,9,48.6740804,23.395,18.785,28.396
CRU,7,2068,10,69.70213706,25.01,20.234,30.175
CRU,7,2068,11,93.29198743,25.882,22.411,29.443
CRU,7,2068,12,75.25269009,25.48,21.339,29.908
CRU,7,2069,1,0.984378541,26.723,22.06,32.19
CRU,7,2069,2,11.8125425,26.609,21.797,32.213
CRU,7,2069,3,12.14066868,27.771,22.606,33.323
CRU,7,2069,4,380.2982431,26.295,21.938,30.953
CRU,7,2069,5,305.6495371,25.124,21.594,29.303
CRU,7,2069,6,186.2116074,24.004,20.303,28.261
CRU,7,2069,7,165.8677842,23.396,19.844,27.529
CRU,7,2069,8,274.8056761,23.167,19.398,27.483
CRU,7,2069,9,371.4388363,23.505,19.181,28.263
CRU,7,2069,10,375.5404135,24.682,20.488,29.14
CRU,7,2069,11,266.2743954,25.762,21.642,29.89
CRU,7,2069,12,4.429703436,24.138,20.074,28.729
CRU,8,2020,1,23.86785018,25.785,21.35,30.911
CRU,8,2020,2,9.109866481,26.579,22.06,31.781
CRU,8,2020,3,150.1305996,26.713,22.272,31.436
CRU,8,2020,4,147.9442317,25.624,21.722,29.792
CRU,8,2020,5,272.6583038,24.305,20.489,28.74
CRU,8,2020,6,58.66754014,23.976,20.273,28.299
CRU,8,2020,7,35.52847928,22.586,19.031,26.847
CRU,8,2020,8,18.58412762,23.305,19.187,27.994
CRU,8,2020,9,10.74964245,24.196,19.422,29.42
CRU,8,2020,10,39.53682053,25.281,20.419,30.265
CRU,8,2020,11,180.0109617,25.582,21.197,30.086
CRU,8,2020,12,134.8260239,25.172,21.148,29.41
CRU,8,2021,1,105.4983139,26.276,21.857,31.248
CRU,8,2021,2,26.27936338,26.48,22.089,31.612
CRU,8,2021,3,68.07878558,27.085,22.29,32.223
CRU,8,2021,4,103.2131518,25.824,21.477,30.68
CRU,8,2021,5,367.0541516,24.281,20.807,28.002
CRU,8,2021,6,208.1401752,22.9,19.018,27.515
CRU,8,2021,7,149.2020378,22.424,18.614,26.958
CRU,8,2021,8,21.70903932,22.962,18.933,27.706
CRU,8,2021,9,46.36974626,23.696,19.253,28.655
CRU,8,2021,10,13.23489678,25.096,20.193,30.165
CRU,8,2021,11,43.13243338,26.253,21.705,31.017
CRU,8,2021,12,72.55389456,26.6,21.921,31.565
CRU,8,2022,1,133.5555325,26.276,21.857,31.248
CRU,8,2022,2,33.26834563,26.48,22.089,31.612
CRU,8,2022,3,86.18430118,27.085,22.29,32.223
CRU,8,2022,4,130.6626328,25.824,21.477,30.68
CRU,8,2022,5,464.6720015,24.281,20.807,28.002
CRU,8,2022,6,263.4949404,22.9,19.018,27.515
CRU,8,2022,7,188.8822377,22.424,18.614,26.958
CRU,8,2022,8,27.48254639,22.962,18.933,27.706
CRU,8,2022,9,58.70175479,23.696,19.253,28.655
CRU,8,2022,10,16.7547103,25.096,20.193,30.165
CRU,8,2022,11,54.60348033,26.253,21.705,31.017
CRU,8,2022,12,91.84956294,26.6,21.921,31.565
CRU,8,2023,1,17.23725662,26.343,21.355,32.146
CRU,8,2023,2,0,26.409,21.208,32.291
CRU,8,2023,3,30.53456888,27.071,21.809,32.611
CRU,8,2023,4,162.6212039,26.024,22.143,30.595
CRU,8,2023,5,547.0612759,24.562,21.153,28.648
CRU,8,2023,6,25.21564397,23.776,20,28.197
CRU,8,2023,7,24.72315093,22.768,18.541,27.585
CRU,8,2023,8,47.7718255,22.867,18.354,28.018
CRU,8,2023,9,24.32915649,23.796,19.039,29.065
CRU,8,2023,10,19.89671907,25.581,20.551,30.841
CRU,8,2023,11,62.84211272,26.353,21.835,31.116
CRU,8,2023,12,33.19403133,25.571,21.246,30.092
CRU,8,2024,1,42.24685519,25.762,21.843,30.356
CRU,8,2024,2,16.40749958,26.48,21.528,32.406
CRU,8,2024,3,122.6141286,26.881,21.622,32.466
CRU,8,2024,4,36.64669067,26.024,21.528,30.634
CRU,8,2024,5,210.841282,24.414,20.669,28.706
CRU,8,2024,6,34.38697516,23.905,19.928,28.711
CRU,8,2024,7,39.39764868,22.996,19.17,27.549
CRU,8,2024,8,51.28571724,23.258,19.378,27.549
CRU,8,2024,9,15.81800857,23.386,19.037,28.134
CRU,8,2024,10,2.357964011,24.772,20.111,29.776
CRU,8,2024,11,24.56212511,26.453,21.569,31.858
CRU,8,2024,12,59.04734877,26.223,22.079,30.937
CRU,8,2025,1,0.745853531,26.723,22.06,32.19
CRU,8,2025,2,8.950242366,26.609,21.797,32.213
CRU,8,2025,3,9.19886021,27.771,22.606,33.323
CRU,8,2025,4,288.1480806,26.295,21.938,30.953
CRU,8,2025,5,231.5875212,25.124,21.594,29.303
CRU,8,2025,6,141.0906262,24.004,20.303,28.261
CRU,8,2025,7,125.6763199,23.396,19.844,27.529
CRU,8,2025,8,208.2174439,23.167,19.398,27.483
CRU,8,2025,9,281.4353988,23.505,19.181,28.263
CRU,8,2025,10,284.5431219,24.682,20.488,29.14
CRU,8,2025,11,201.75338,25.762,21.642,29.89
CRU,8,2025,12,3.356340887,24.138,20.074,28.729
CRU,8,2026,1,13.28819826,26.824,22.088,32.021
CRU,8,2026,2,3.708334397,26.809,21.919,32.555
CRU,8,2026,3,0.927083599,27.8,22.528,33.54
CRU,8,2026,4,173.0556052,27.133,22.578,32.184
CRU,8,2026,5,256.081092,25.433,21.878,29.456
CRU,8,2026,6,75.40279941,24.004,20.239,28.612
CRU,8,2026,7,165.3299085,22.986,18.948,27.684
CRU,8,2026,8,193.9664908,23.477,19.822,27.616
CRU,8,2026,9,17.5115791,24.324,19.696,29.383
CRU,8,2026,10,20.70486705,25.519,20.815,30.491
CRU,8,2026,11,30.18172162,25.662,20.859,30.699
CRU,8,2026,12,12.56713323,26.905,22.425,31.624
CRU,8,2027,1,3.402255106,26.804,22.05,32.294
CRU,8,2027,2,7.867714933,27.18,22.531,32.745
CRU,8,2027,3,29.98237312,28.271,23.101,34.113
CRU,8,2027,4,210.3018937,27.014,22.713,31.727
CRU,8,2027,5,257.8271448,25.485,21.889,29.643
CRU,8,2027,6,175.5350994,24.104,20.342,28.684
CRU,8,2027,7,11.05732909,23.158,18.879,28.185
CRU,8,2027,8,76.97602178,22.948,17.787,28.935
CRU,8,2027,9,14.4595842,23.686,17.59,30.425
CRU,8,2027,10,60.70898955,25.343,19.151,31.917
CRU,8,2027,11,80.80355877,26.119,19.999,32.588
CRU,8,2027,12,7.867714933,26.013,20.151,32.707
CRU,8,2028,1,40.09731384,25.762,21.843,30.356
CRU,8,2028,2,15.5726777,26.48,21.528,32.406
CRU,8,2028,3,116.3754597,26.881,21.622,32.466
CRU,8,2028,4,34.78208852,26.024,21.528,30.634
CRU,8,2028,5,200.1135709,24.414,20.669,28.706
CRU,8,2028,6,32.63734848,23.905,19.928,28.711
CRU,8,2028,7,37.3930764,22.996,19.17,27.549
CRU,8,2028,8,48.67627401,23.258,19.378,27.549
CRU,8,2028,9,15.0131803,23.386,19.037,28.134
CRU,8,2028,10,2.23798961,24.772,20.111,29.776
CRU,8,2028,11,23.31239177,26.453,21.569,31.858
CRU,8,2028,12,56.04298981,26.223,22.079,30.937
CRU,8,2029,1,60.96019639,26.052,21.581,31.194
CRU,8,2029,2,8.087588244,26.946,22.174,32.565
CRU,8,2029,3,20.32006546,27.462,22.801,32.426
CRU,8,2029,4,161.4484803,26.305,22.317,30.715
CRU,8,2029,5,284.5820113,24.461,20.658,28.951
CRU,8,2029,6,82.39230524,23.633,19.758,28.16
CRU,8,2029,7,40.33684637,22.196,18.242,26.839
CRU,8,2029,8,39.32589784,22.704,18.698,27.336
CRU,8,2029,9,39.52808754,22.696,17.949,27.918
CRU,8,2029,10,29.9240765,24.181,19.382,29.268
CRU,8,2029,11,4.852552947,25.781,20.714,31.173
CRU,8,2029,12,167.2108869,25.323,21.119,30.044
CRU,8,2030,1,5.852862885,26.714,21.621,31.849
CRU,8,2030,2,5.647499275,27.017,22.145,32.412
CRU,8,2030,3,14.4781345,26.49,21.787,31.653
CRU,8,2030,4,138.4150731,26.395,22.49,30.635
CRU,8,2030,5,94.05653338,25.014,20.961,29.457
CRU,8,2030,6,148.9912991,23.086,18.985,27.991
CRU,8,2030,7,13.96472548,23.358,19.326,28.144
CRU,8,2030,8,102.168396,23.077,18.962,27.661
CRU,8,2030,9,55.03744748,23.796,19.379,28.57
CRU,8,2030,10,182.8762947,25.081,20.752,29.68
CRU,8,2030,11,120.8564845,25.724,21.544,29.925
CRU,8,2030,12,76.49794472,25.714,21.485,30.288
CRU,8,2031,1,60.12087841,26.052,21.581,31.194
CRU,8,2031,2,7.976235942,26.946,22.174,32.565
CRU,8,2031,3,20.0402928,27.462,22.801,32.426
CRU,8,2031,4,159.22561,26.305,22.317,30.715
CRU,8,2031,5,280.6638022,24.461,20.658,28.951
CRU,8,2031,6,81.25790366,23.633,19.758,28.16
CRU,8,2031,7,39.78147676,22.196,18.242,26.839
CRU,8,2031,8,38.78444727,22.704,18.698,27.336
CRU,8,2031,9,38.98385317,22.696,17.949,27.918
CRU,8,2031,10,29.51207299,24.181,19.382,29.268
CRU,8,2031,11,4.785741565,25.781,20.714,31.173
CRU,8,2031,12,164.9086781,25.323,21.119,30.044
CRU,8,2032,1,3.282051437,26.804,22.05,32.294
CRU,8,2032,2,7.589743949,27.18,22.531,32.745
CRU,8,2032,3,28.92307829,28.271,23.101,34.113
CRU,8,2032,4,202.8718045,27.014,22.713,31.727
CRU,8,2032,5,248.7179605,25.485,21.889,29.643
CRU,8,2032,6,169.3333413,24.104,20.342,28.684
CRU,8,2032,7,10.66666717,23.158,18.879,28.185
CRU,8,2032,8,74.25641377,22.948,17.787,28.935
CRU,8,2032,9,13.94871861,23.686,17.59,30.425
CRU,8,2032,10,58.56410533,25.343,19.151,31.917
CRU,8,2032,11,77.94872163,26.119,19.999,32.588
CRU,8,2032,12,7.589743949,26.013,20.151,32.707
CRU,8,2033,1,64.98006256,26.052,21.581,31.194
CRU,8,2033,2,8.620903822,26.946,22.174,32.565
CRU,8,2033,3,21.66002085,27.462,22.801,32.426
CRU,8,2033,4,172.0947926,26.305,22.317,30.715
CRU,8,2033,5,303.3480533,24.461,20.658,28.951
CRU,8,2033,6,87.82545769,23.633,19.758,28.16
CRU,8,2033,7,42.99675781,22.196,18.242,26.839
CRU,8,2033,8,41.91914484,22.704,18.698,27.336
CRU,8,2033,9,42.13466743,22.696,17.949,27.918
CRU,8,2033,10,31.89734414,24.181,19.382,29.268
CRU,8,2033,11,5.172542293,25.781,20.714,31.173
CRU,8,2033,12,178.2371865,25.323,21.119,30.044
CRU,8,2034,1,57.42796617,26.052,21.581,31.194
CRU,8,2034,2,7.618967319,26.946,22.174,32.565
CRU,8,2034,3,19.14265539,27.462,22.801,32.426
CRU,8,2034,4,152.0936351,26.305,22.317,30.715
CRU,8,2034,5,268.0924125,24.461,20.658,28.951
CRU,8,2034,6,77.61822956,23.633,19.758,28.16
CRU,8,2034,7,37.9995995,22.196,18.242,26.839
CRU,8,2034,8,37.04722859,22.704,18.698,27.336
CRU,8,2034,9,37.23770277,22.696,17.949,27.918
CRU,8,2034,10,28.19017908,24.181,19.382,29.268
CRU,8,2034,11,4.571380391,25.781,20.714,31.173
CRU,8,2034,12,157.5221493,25.323,21.119,30.044
CRU,8,2035,1,37.38437941,26.275,21.424,31.673
CRU,8,2035,2,13.76178604,26.694,22.295,31.998
CRU,8,2035,3,15.27883332,27.071,22.152,32.813
CRU,8,2035,4,59.59828601,26.685,22.067,31.839
CRU,8,2035,5,328.4407362,25.324,22.354,28.978
CRU,8,2035,6,9.319004722,24.004,19.936,28.862
CRU,8,2035,7,109.1190437,23.195,19.422,27.688
CRU,8,2035,8,44.53617373,23.458,19.167,28.359
CRU,8,2035,9,131.4413108,24.167,19.807,28.888
CRU,8,2035,10,142.0606417,25.572,21.302,30.104
CRU,8,2035,11,146.5034231,25.943,21.885,30.178
CRU,8,2035,12,127.4319715,26.947,22.549,31.727
CRU,8,2036,1,0,25.424,21.117,30.494
CRU,8,2036,2,32.50025131,26.08,21.432,31.296
CRU,8,2036,3,197.0487678,26.552,21.911,31.73
CRU,8,2036,4,338.6935638,25.676,21.82,29.893
CRU,8,2036,5,408.5563088,24.604,21.089,28.539
CRU,8,2036,6,478.1631462,22.915,19.362,27.223
CRU,8,2036,7,113.7508796,22.577,18.974,26.87
CRU,8,2036,8,38.76998483,22.838,19.031,27.227
CRU,8,2036,9,68.0713925,23.658,18.978,28.795
CRU,8,2036,10,41.58496723,25.081,20.719,29.694
CRU,8,2036,11,227.6297129,25.624,21.537,29.986
CRU,8,2036,12,84.4494719,25.581,21.664,29.893
CRU,8,2037,1,107.866684,26.276,21.857,31.248
CRU,8,2037,2,26.86931839,26.48,22.089,31.612
CRU,8,2037,3,69.60711105,27.085,22.29,32.223
CRU,8,2037,4,105.5302215,25.824,21.477,30.68
CRU,8,2037,5,375.294284,24.281,20.807,28.002
CRU,8,2037,6,212.8127899,22.9,19.018,27.515
CRU,8,2037,7,152.5515287,22.424,18.614,26.958
CRU,8,2037,8,22.19639345,22.962,18.933,27.706
CRU,8,2037,9,47.41071759,23.696,19.253,28.655
CRU,8,2037,10,13.5320118,25.096,20.193,30.165
CRU,8,2037,11,44.1007291,26.253,21.705,31.017
CRU,8,2037,12,74.18268338,26.6,21.921,31.565
CRU,8,2038,1,41.29773412,25.762,21.843,30.356
CRU,8,2038,2,16.03888744,26.48,21.528,32.406
CRU,8,2038,3,119.8594702,26.881,21.622,32.466
CRU,8,2038,4,35.82338331,26.024,21.528,30.634
CRU,8,2038,5,206.1045056,24.414,20.669,28.706
CRU,8,2038,6,33.61443475,23.905,19.928,28.711
CRU,8,2038,7,38.51253809,22.996,19.17,27.549
CRU,8,2038,8,50.13352839,23.258,19.378,27.549
CRU,8,2038,9,15.46263998,23.386,19.037,28.134
CRU,8,2038,10,2.304989811,24.772,20.111,29.776
CRU,8,2038,11,24.01031053,26.453,21.569,31.858
CRU,8,2038,12,57.72078652,26.223,22.079,30.937
CRU,8,2039,1,68.37721292,26.542,21.972,31.933
CRU,8,2039,2,8.327400762,27.48,22.522,33.356
CRU,8,2039,3,52.0925181,27.271,22.539,32.539
CRU,8,2039,4,194.3985445,26.195,21.987,30.831
CRU,8,2039,5,198.2846648,25.024,21.329,29.311
CRU,8,2039,6,162.5693682,24.004,20.378,28.391
CRU,8,2039,7,27.57294919,23.496,19.89,27.794
CRU,8,2039,8,68.93237298,23.067,18.961,27.801
CRU,8,2039,9,21.83629533,24.096,19.618,29.038
CRU,8,2039,10,54.683265,24.891,20.277,29.754
CRU,8,2039,11,194.9537045,25.862,21.215,30.798
CRU,8,2039,12,28.77579597,26.785,21.961,31.927
CRU,8,2040,1,1.663035196,27.266,22.942,32.646
CRU,8,2040,2,4.499977589,26.98,22.381,32.234
CRU,8,2040,3,16.04339836,27.623,23.099,32.943
CRU,8,2040,4,166.3035196,26.595,22.526,31.387
CRU,8,2040,5,350.7047752,24.952,21.662,28.912
CRU,8,2040,6,33.74983192,23.904,20.081,28.522
CRU,8,2040,7,151.7275052,23.224,19.863,27.176
CRU,8,2040,8,44.21717109,23.367,19.679,27.502
CRU,8,2040,9,99.39080936,24.096,20.062,28.529
CRU,8,2040,10,74.34745582,25.781,21.874,29.89
CRU,8,2040,11,153.8796684,25.69,21.721,30.031
CRU,8,2040,12,92.34736618,25.843,22.075,29.998
CRU,8,2041,1,33.952772,26.805,22.311,31.993
CRU,8,2041,2,0,27.451,22.7,32.889
CRU,8,2041,3,110.4954247,27.742,22.936,32.869
CRU,8,2041,4,150.3055462,25.976,21.878,30.342
CRU,8,2041,5,249.5826573,25.295,21.817,29.309
CRU,8,2041,6,30.97445867,24.266,20.426,28.958
CRU,8,2041,7,72.57156822,23.838,20.045,28.154
CRU,8,2041,8,35.73976,23.61,19.915,27.786
CRU,8,2041,9,13.10457867,23.667,19.355,28.492
CRU,8,2041,10,5.063132667,24.882,20.235,29.899
CRU,8,2041,11,10.52337378,26.424,21.504,31.639
CRU,8,2041,12,34.64771178,26.685,22.494,31.406
CRU,8,2042,1,24.53790739,25.785,21.35,30.911
CRU,8,2042,2,9.365613506,26.579,22.06,31.781
CRU,8,2042,3,154.3453106,26.713,22.272,31.436
CRU,8,2042,4,152.0975633,25.624,21.722,29.792
CRU,8,2042,5,280.3128122,24.305,20.489,28.74
CRU,8,2042,6,60.31455098,23.976,20.273,28.299
CRU,8,2042,7,36.52589267,22.586,19.031,26.847
CRU,8,2042,8,19.10585155,23.305,19.187,27.994
CRU,8,2042,9,11.05142394,24.196,19.422,29.42
CRU,8,2042,10,40.64676262,25.281,20.419,30.265
CRU,8,2042,11,185.0645229,25.582,21.197,30.086
CRU,8,2042,12,138.6110799,25.172,21.148,29.41
CRU,8,2043,1,0.691417847,26.214,21.41,31.774
CRU,8,2043,2,0.888965803,26.951,22.012,32.634
CRU,8,2043,3,13.532035,27.499,22.494,32.993
CRU,8,2043,4,101.6384235,26.085,21.917,30.713
CRU,8,2043,5,239.2305749,25.095,21.656,29.218
CRU,8,2043,6,114.0839447,23.904,20.085,28.247
CRU,8,2043,7,100.2555878,23.096,19.414,27.456
CRU,8,2043,8,15.11241865,22.666,18.566,27.308
CRU,8,2043,9,32.59541277,23.205,18.808,27.996
CRU,8,2043,10,16.6928023,24.281,19.581,29.224
CRU,8,2043,11,27.65671387,25.752,20.613,31.054
CRU,8,2043,12,23.60698076,26.714,22.297,31.184
CRU,8,2044,1,59.09111585,26.052,21.581,31.194
CRU,8,2044,2,7.83961736,26.946,22.174,32.565
CRU,8,2044,3,19.69703862,27.462,22.801,32.426
CRU,8,2044,4,156.4983615,26.305,22.317,30.715
CRU,8,2044,5,275.8565359,24.461,20.658,28.951
CRU,8,2044,6,79.86610185,23.633,19.758,28.16
CRU,8,2044,7,39.10009158,22.196,18.242,26.839
CRU,8,2044,8,38.12013941,22.704,18.698,27.336
CRU,8,2044,9,38.31612985,22.696,17.949,27.918
CRU,8,2044,10,29.00658423,24.181,19.382,29.268
CRU,8,2044,11,4.703770416,25.781,20.714,31.173
CRU,8,2044,12,162.0840889,25.323,21.119,30.044
CRU,8,2045,1,32.70298539,26.275,21.424,31.673
CRU,8,2045,2,12.03849027,26.694,22.295,31.998
CRU,8,2045,3,13.36556794,27.071,22.152,32.813
CRU,8,2045,4,52.1351941,26.685,22.067,31.839
CRU,8,2045,5,287.3123151,25.324,22.354,28.978
CRU,8,2045,6,8.152048533,24.004,19.936,28.862
CRU,8,2045,7,95.45480084,23.195,19.422,27.688
CRU,8,2045,8,38.95920868,23.458,19.167,28.359
CRU,8,2045,9,114.9818008,24.167,19.807,28.888
CRU,8,2045,10,124.2713445,25.572,21.302,30.104
CRU,8,2045,11,128.1577862,25.943,21.885,30.178
CRU,8,2045,12,111.4745241,26.947,22.549,31.727
CRU,8,2046,1,6.110363489,26.714,21.621,31.849
CRU,8,2046,2,5.89596477,27.017,22.145,32.412
CRU,8,2046,3,15.11510968,26.49,21.787,31.653
CRU,8,2046,4,144.5047365,26.395,22.49,30.635
CRU,8,2046,5,98.19461326,25.014,20.961,29.457
CRU,8,2046,6,155.5462706,23.086,18.985,27.991
CRU,8,2046,7,14.57911289,23.358,19.326,28.144
CRU,8,2046,8,106.6633627,23.077,18.962,27.661
CRU,8,2046,9,57.45885667,23.796,19.379,28.57
CRU,8,2046,10,190.9220592,25.081,20.752,29.68
CRU,8,2046,11,126.1736461,25.724,21.544,29.925
CRU,8,2046,12,79.8635228,25.714,21.485,30.288
CRU,8,2047,1,7.996274079,26.313,21.414,31.948
CRU,8,2047,2,0.475968695,26.809,21.55,32.029
CRU,8,2047,3,13.51751094,26.6,21.691,31.9
CRU,8,2047,4,126.226898,26.195,21.961,30.711
CRU,8,2047,5,237.3179914,25.023,21.42,29.301
CRU,8,2047,6,70.44336689,23.924,20.138,28.491
CRU,8,2047,7,73.96553523,22.924,18.9,27.653
CRU,8,2047,8,34.17455231,22.896,18.874,27.468
CRU,8,2047,9,175.6324485,23.596,19.078,28.546
CRU,8,2047,10,6.282786777,25.11,20.563,30.042
CRU,8,2047,11,59.11531194,26.543,21.219,32.003
CRU,8,2047,12,3.807749562,26.914,22.108,32.075
CRU,8,2048,1,42.89000246,25.762,21.843,30.356
CRU,8,2048,2,16.65728003,26.48,21.528,32.406
CRU,8,2048,3,124.4807513,26.881,21.622,32.466
CRU,8,2048,4,37.20458353,26.024,21.528,30.634
CRU,8,2048,5,214.0510355,24.414,20.669,28.706
CRU,8,2048,6,34.91046712,23.905,19.928,28.711
CRU,8,2048,7,39.9974209,22.996,19.17,27.549
CRU,8,2048,8,52.06646811,23.258,19.378,27.549
CRU,8,2048,9,16.05881488,23.386,19.037,28.134
CRU,8,2048,10,2.393860603,24.772,20.111,29.776
CRU,8,2048,11,24.93604794,26.453,21.569,31.858
CRU,8,2048,12,59.94625926,26.223,22.079,30.937
CRU,8,2049,1,33.13000288,26.805,22.311,31.993
CRU,8,2049,2,0,27.451,22.7,32.889
CRU,8,2049,3,107.8178164,27.742,22.936,32.869
CRU,8,2049,4,146.6632291,25.976,21.878,30.342
CRU,8,2049,5,243.5345826,25.295,21.817,29.309
CRU,8,2049,6,30.22386228,24.266,20.426,28.958
CRU,8,2049,7,70.81295938,23.838,20.045,28.154
CRU,8,2049,8,34.87368724,23.61,19.915,27.786
CRU,8,2049,9,12.78701866,23.667,19.355,28.492
CRU,8,2049,10,4.940439026,24.882,20.235,29.899
CRU,8,2049,11,10.26836347,26.424,21.504,31.639
CRU,8,2049,12,33.80810236,26.685,22.494,31.406
CRU,8,2050,1,3.194565265,26.804,22.05,32.294
CRU,8,2050,2,7.387432174,27.18,22.531,32.745
CRU,8,2050,3,28.15210639,28.271,23.101,34.113
CRU,8,2050,4,197.4640654,27.014,22.713,31.727
CRU,8,2050,5,242.088149,25.485,21.889,29.643
CRU,8,2050,6,164.8196016,24.104,20.342,28.684
CRU,8,2050,7,10.38233711,23.158,18.879,28.185
CRU,8,2050,8,72.27703911,22.948,17.787,28.935
CRU,8,2050,9,13.57690237,23.686,17.59,30.425
CRU,8,2050,10,57.00302394,25.343,19.151,31.917
CRU,8,2050,11,75.87092503,26.119,19.999,32.588
CRU,8,2050,12,7.387432174,26.013,20.151,32.707
